State/UTs_Code,District_Code,CD Block_Code,Town/Village_Code,Ward_Code,EB_Code,State/UTs_Name,District_Name,Level,Name,Total/Rural/Urban,No of Households,Total Population Person,Total Population Male,Total Population Female,Population in the age group 0-6 Person,Population in the age group 0-6 Male,Population in the age group 0-6 Female,Scheduled Castes population Person,Scheduled Castes population Male,Scheduled Castes population Female,Scheduled Tribes population Person,Scheduled Tribes population Male,Scheduled Tribes population Female,Literates Population Person,Literates Population Male,Literates Population Female,Illiterate Persons,Illiterate Male,Illiterate Female,Total Worker Population Person,Total Worker Population Male,Total Worker Population Female,Main Working Population Person,Main Working Population Male,Main Working Population Female,Main Cultivator Population Person,Main Cultivator Population Male,Main Cultivator Population Female,Main Agricultural Labourers Population Person,Main Agricultural Labourers Population Male,Main Agricultural Labourers Population Female,Main Household Industries Population Person,Main Household Industries Population Male,Main Household Industries Population Female,Main Other Workers Population Person,Main Other Workers Population Male,Main Other Workers Population Female,Marginal Worker Population Person,Marginal Worker Population Male,Marginal Worker Population Female,Marginal Cultivator Population Person,Marginal Cultivator Population Male,Marginal Cultivator Population Female,Marginal Agriculture Labourers Population Person,Marginal Agriculture Labourers Population Male,Marginal Agriculture Labourers Population Female,Marginal Household Industries Population Person,Marginal Household Industries Population Male,Marginal Household Industries Population Female,Marginal Other Workers Population Person,Marginal Other Workers Population Male,Marginal Other Workers Population Female,Marginal Worker Population 3_6 Person,Marginal Worker Population 3_6 Male,Marginal Worker Population 3_6 Female,Marginal Cultivator Population 3_6 Person,Marginal Cultivator Population 3_6 Male,Marginal Cultivator Population 3_6 Female,Marginal Agriculture Labourers Population 3_6 Person,Marginal Agriculture Labourers Population 3_6 Male,Marginal Agriculture Labourers Population 3_6 Female,Marginal Household Industries Population 3_6 Person,Marginal Household Industries Population 3_6 Male,Marginal Household Industries Population 3-6 Female,Marginal Other Workers Population Person 3_6 Person,Marginal Other Workers Population Person 3_6 Male,Marginal Other Workers Population Person 3_6 Female,Marginal Worker Population 0_3 Person,Marginal Worker Population 0_3 Male,Marginal Worker Population 0_3_Female,Marginal Cultivator Population 0_3 Person,Marginal Cultivator Population 0_3 Male,Marginal Cultivator Population 0_3_Female,Marginal Agriculture Labourers Population 0_3 Person,Marginal Agriculture Labourers Population 0_3 Male,Marginal Agriculture Labourers Population 0_3 Female,Marginal Household Industries Population 0_3 Person,Marginal Household Industries Population 0_3 Male,Marginal Household Industries Population 0_3 Female,Marginal Other Workers Population 0_3 Person,Marginal Other Workers Population 0_3 Male,Marginal Other Workers Population 0_3 Female,Non Working Population Person,Non Working Population Male,Non Working Population Female
33,632,0000,000000,0000,000000,TAMIL NADU,Coimbatore,CD BLOCK,Not under any CD Block,Total,114,346,181,165,39,29,10,26,18,8,217,108,109,197,110,87,149,71,78,201,111,90,58,40,18,0,0,0,24,10,14,0,0,0,34,30,4,143,71,72,0,0,0,139,69,70,0,0,0,4,2,2,73,69,4,0,0,0,69,67,2,0,0,0,4,2,2,70,2,68,0,0,0,70,2,68,0,0,0,0,0,0,145,70,75
33,632,0000,000000,0000,000000,TAMIL NADU,Coimbatore,CD BLOCK,Not under any CD Block,Rural,114,346,181,165,39,29,10,26,18,8,217,108,109,197,110,87,149,71,78,201,111,90,58,40,18,0,0,0,24,10,14,0,0,0,34,30,4,143,71,72,0,0,0,139,69,70,0,0,0,4,2,2,73,69,4,0,0,0,69,67,2,0,0,0,4,2,2,70,2,68,0,0,0,70,2,68,0,0,0,0,0,0,145,70,75
33,632,0000,000000,0000,000000,TAMIL NADU,Coimbatore,CD BLOCK,Not under any CD Block,Urban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,632,0000,644361,0000,000000,TAMIL NADU,Coimbatore,VILLAGE,Hulical Drug R.F.,Rural,8,37,14,23,1,1,0,0,0,0,37,14,23,19,8,11,18,6,12,24,10,14,24,10,14,0,0,0,24,10,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,4,9
33,632,0000,644362,0000,000000,TAMIL NADU,Coimbatore,VILLAGE,NellimalaiR.F.,Rural,28,85,48,37,16,10,6,26,18,8,9,4,5,66,38,28,19,10,9,32,29,3,32,29,3,0,0,0,0,0,0,0,0,0,32,29,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,19,34
33,632,0000,644470,0000,000000,TAMIL NADU,Coimbatore,VILLAGE,Boluvampatti(R.F),Rural,78,224,119,105,22,18,4,0,0,0,171,90,81,112,64,48,112,55,57,145,72,73,2,1,1,0,0,0,0,0,0,0,0,0,2,1,1,143,71,72,0,0,0,139,69,70,0,0,0,4,2,2,73,69,4,0,0,0,69,67,2,0,0,0,4,2,2,70,2,68,0,0,0,70,2,68,0,0,0,0,0,0,79,47,32
33,632,0361,000000,0000,000000,TAMIL NADU,Coimbatore,CD BLOCK,Karamadai,Total,39644,137448,68581,68867,11671,5841,5830,26320,13100,13220,7813,3879,3934,91146,49994,41152,46302,18587,27715,70469,44754,25715,62175,40794,21381,10695,6791,3904,18686,10571,8115,3607,2080,1527,29187,21352,7835,8294,3960,4334,713,325,388,3229,1469,1760,580,223,357,3772,1943,1829,7112,3544,3568,630,286,344,2729,1319,1410,452,181,271,3301,1758,1543,1182,416,766,83,39,44,500,150,350,128,42,86,471,185,286,66979,23827,43152
33,632,0361,000000,0000,000000,TAMIL NADU,Coimbatore,CD BLOCK,Karamadai,Rural,39644,137448,68581,68867,11671,5841,5830,26320,13100,13220,7813,3879,3934,91146,49994,41152,46302,18587,27715,70469,44754,25715,62175,40794,21381,10695,6791,3904,18686,10571,8115,3607,2080,1527,29187,21352,7835,8294,3960,4334,713,325,388,3229,1469,1760,580,223,357,3772,1943,1829,7112,3544,3568,630,286,344,2729,1319,1410,452,181,271,3301,1758,1543,1182,416,766,83,39,44,500,150,350,128,42,86,471,185,286,66979,23827,43152
33,632,0361,000000,0000,000000,TAMIL NADU,Coimbatore,CD BLOCK,Karamadai,Urban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,632,0361,644340,0000,000000,TAMIL NADU,Coimbatore,VILLAGE,Chinnakallipatti,Rural,1098,3858,1958,1900,353,187,166,945,476,469,0,0,0,2226,1280,946,1632,678,954,2044,1291,753,1928,1234,694,516,331,185,840,491,349,18,15,3,554,397,157,116,57,59,16,9,7,64,31,33,4,1,3,32,16,16,99,50,49,15,9,6,55,27,28,1,0,1,28,14,14,17,7,10,1,0,1,9,4,5,3,1,2,4,2,2,1814,667,1147
33,632,0361,644341,0000,000000,TAMIL NADU,Coimbatore,VILLAGE,Muduthurai,Rural,1254,4394,2233,2161,350,181,169,2005,1036,969,0,0,0,2467,1419,1048,1927,814,1113,2390,1437,953,2232,1385,847,449,281,168,929,555,374,26,17,9,828,532,296,158,52,106,10,3,7,45,12,33,11,4,7,92,33,59,103,43,60,8,2,6,24,8,16,9,4,5,62,29,33,55,9,46,2,1,1,21,4,17,2,0,2,30,4,26,2004,796,1208
33,632,0361,644342,0000,000000,TAMIL NADU,Coimbatore,VILLAGE,Irumborai,Rural,2295,8001,3974,4027,644,319,325,2446,1216,1230,0,0,0,4860,2686,2174,3141,1288,1853,4686,2697,1989,4363,2562,1801,1189,705,484,1532,904,628,192,35,157,1450,918,532,323,135,188,27,13,14,90,26,64,17,1,16,189,95,94,296,131,165,24,12,12,80,26,54,16,1,15,176,92,84,27,4,23,3,1,2,10,0,10,1,0,1,13,3,10,3315,1277,2038
33,632,0361,644343,0000,000000,TAMIL NADU,Coimbatore,VILLAGE,Illuppanatham,Rural,2665,9255,4569,4686,758,372,386,2025,997,1028,39,19,20,6225,3387,2838,3030,1182,1848,4474,2958,1516,3279,2385,894,571,432,139,400,268,132,474,278,196,1834,1407,427,1195,573,622,150,78,72,514,259,255,68,20,48,463,216,247,905,443,462,119,59,60,376,199,177,55,15,40,355,170,185,290,130,160,31,19,12,138,60,78,13,5,8,108,46,62,4781,1611,3170
33,632,0361,644344,0000,000000,TAMIL NADU,Coimbatore,VILLAGE,Bellapalayam,Rural,2703,9131,4606,4525,660,331,329,1945,985,960,0,0,0,6392,3517,2875,2739,1089,1650,4626,3035,1591,4047,2738,1309,418,298,120,568,374,194,1075,719,356,1986,1347,639,579,297,282,56,31,25,115,56,59,123,43,80,285,167,118,490,264,226,47,25,22,107,54,53,78,32,46,258,153,105,89,33,56,9,6,3,8,2,6,45,11,34,27,14,13,4505,1571,2934
33,632,0361,644345,0000,000000,TAMIL NADU,Coimbatore,VILLAGE,Jadayampalayam,Rural,2935,10049,5030,5019,892,442,450,1581,772,809,105,51,54,7240,3910,3330,2809,1120,1689,4904,3250,1654,4627,3098,1529,689,414,275,1078,625,453,741,444,297,2119,1615,504,277,152,125,32,7,25,22,12,10,104,85,19,119,48,71,251,139,112,26,4,22,19,10,9,94,79,15,112,46,66,26,13,13,6,3,3,3,2,1,10,6,4,7,2,5,5145,1780,3365
33,632,0361,644346,0000,000000,TAMIL NADU,Coimbatore,VILLAGE,Chickadasampalayam ,Rural,5276,19049,9546,9503,1815,950,865,2501,1234,1267,597,307,290,13818,7370,6448,5231,2176,3055,8539,5860,2679,7450,5371,2079,620,408,212,1367,827,540,174,92,82,5289,4044,1245,1089,489,600,75,26,49,206,57,149,43,14,29,765,392,373,952,439,513,69,23,46,171,44,127,22,5,17,690,367,323,137,50,87,6,3,3,35,13,22,21,9,12,75,25,50,10510,3686,6824
33,632,0361,644347,0000,000000,TAMIL NADU,Coimbatore,VILLAGE,Odanthurai ,Rural,1529,5399,2686,2713,556,266,290,1089,533,556,694,324,370,3454,1883,1571,1945,803,1142,2709,1690,1019,2514,1616,898,77,47,30,958,529,429,83,23,60,1396,1017,379,195,74,121,4,1,3,80,31,49,17,5,12,94,37,57,177,65,112,4,1,3,78,30,48,14,4,10,81,30,51,18,9,9,0,0,0,2,1,1,3,1,2,13,7,6,2690,996,1694
33,632,0361,644348,0000,000000,TAMIL NADU,Coimbatore,VILLAGE,Nellithurai,Rural,676,2368,1160,1208,216,112,104,119,53,66,1084,526,558,1429,778,651,939,382,557,1363,774,589,1106,641,465,216,132,84,546,280,266,6,4,2,338,225,113,257,133,124,39,18,21,133,73,60,5,3,2,80,39,41,249,130,119,37,18,19,131,72,59,5,3,2,76,37,39,8,3,5,2,0,2,2,1,1,0,0,0,4,2,2,1005,386,619
33,632,0361,644349,0000,000000,TAMIL NADU,Coimbatore,VILLAGE,Thekkampatti,Rural,3619,12414,6189,6225,1020,489,531,2531,1289,1242,282,146,136,7988,4477,3511,4426,1712,2714,6595,4091,2504,5531,3504,2027,896,518,378,2058,1125,933,185,106,79,2392,1755,637,1064,587,477,78,46,32,515,287,228,38,13,25,433,241,192,996,562,434,75,45,30,484,273,211,34,10,24,403,234,169,68,25,43,3,1,2,31,14,17,4,3,1,30,7,23,5819,2098,3721
33,632,0361,644350,0000,000000,TAMIL NADU,Coimbatore,VILLAGE,Tholampalayam,Rural,1901,6574,3274,3300,473,234,239,858,409,449,2553,1294,1259,3934,2192,1742,2640,1082,1558,3889,2236,1653,3608,2128,1480,1029,597,432,1511,818,693,209,145,64,859,568,291,281,108,173,27,10,17,168,55,113,12,3,9,74,40,34,259,98,161,27,10,17,158,51,107,8,1,7,66,36,30,22,10,12,0,0,0,10,4,6,4,2,2,8,4,4,2685,1038,1647
33,632,0361,644351,0000,000000,TAMIL NADU,Coimbatore,VILLAGE,Velliangadu,Rural,2259,7451,3694,3757,571,298,273,711,356,355,1324,655,669,4640,2593,2047,2811,1101,1710,4430,2512,1918,4211,2417,1794,974,536,438,2196,1109,1087,29,16,13,1012,756,256,219,95,124,20,8,12,169,71,98,4,3,1,26,13,13,209,89,120,15,5,10,165,69,96,4,3,1,25,12,13,10,6,4,5,3,2,4,2,2,0,0,0,1,1,0,3021,1182,1839
33,632,0361,644352,0000,000000,TAMIL NADU,Coimbatore,VILLAGE,Kemmarampalayam,Rural,1906,6405,3151,3254,479,248,231,960,469,491,603,306,297,4027,2229,1798,2378,922,1456,3710,2215,1495,3012,1834,1178,995,613,382,1100,564,536,64,25,39,853,632,221,698,381,317,56,26,30,379,195,184,30,13,17,233,147,86,674,371,303,55,26,29,362,188,174,27,12,15,230,145,85,24,10,14,1,0,1,17,7,10,3,1,2,3,2,1,2695,936,1759
33,632,0361,644353,0000,000000,TAMIL NADU,Coimbatore,VILLAGE,Kalampalayam,Rural,1602,5488,2710,2778,474,230,244,894,434,460,23,12,11,3497,1901,1596,1991,809,1182,2955,1809,1146,2239,1473,766,371,301,70,550,284,266,86,20,66,1232,868,364,716,336,380,33,12,21,449,211,238,24,3,21,210,110,100,488,292,196,26,12,14,274,185,89,13,2,11,175,93,82,228,44,184,7,0,7,175,26,149,11,1,10,35,17,18,2533,901,1632
33,632,0361,644354,0000,000000,TAMIL NADU,Coimbatore,VILLAGE,Marudur,Rural,2737,9491,4756,4735,845,413,432,1561,771,790,260,116,144,6156,3392,2764,3335,1364,1971,4782,3088,1694,4311,2928,1383,856,598,258,1275,752,523,90,55,35,2090,1523,567,471,160,311,43,15,28,153,46,107,29,5,24,246,94,152,425,144,281,39,13,26,142,40,102,25,4,21,219,87,132,46,16,30,4,2,2,11,6,5,4,1,3,27,7,20,4709,1668,3041
33,632,0361,644355,0000,000000,TAMIL NADU,Coimbatore,VILLAGE,Belladhi,Rural,2155,7637,3863,3774,669,319,350,2104,1037,1067,4,1,3,5293,2987,2306,2344,876,1468,3526,2508,1018,3331,2405,926,476,330,146,1039,627,412,43,15,28,1773,1433,340,195,103,92,8,4,4,20,12,8,27,2,25,140,85,55,185,100,85,7,4,3,19,12,7,27,2,25,132,82,50,10,3,7,1,0,1,1,0,1,0,0,0,8,3,5,4111,1355,2756
33,632,0361,644356,0000,000000,TAMIL NADU,Coimbatore,VILLAGE,Chikkarampalayam ,Rural,2957,10242,5059,5183,874,436,438,2045,1033,1012,9,3,6,7383,3929,3454,2859,1130,1729,4694,3220,1474,4269,3004,1265,344,246,98,662,396,266,112,71,41,3151,2291,860,425,216,209,39,18,21,100,34,66,24,5,19,262,159,103,352,182,170,37,18,19,84,31,53,20,4,16,211,129,82,73,34,39,2,0,2,16,3,13,4,1,3,51,30,21,5548,1839,3709
33,632,0361,644365,0000,000000,TAMIL NADU,Coimbatore,VILLAGE,Nellithurai and Sundapatti R.F,Rural,48,150,73,77,14,8,6,0,0,0,144,69,75,91,49,42,59,24,35,84,47,37,48,35,13,4,1,3,13,10,3,0,0,0,31,24,7,36,12,24,0,0,0,7,1,6,0,0,0,29,11,18,2,2,0,0,0,0,0,0,0,0,0,0,2,2,0,34,10,24,0,0,0,7,1,6,0,0,0,27,9,18,66,26,40
33,632,0361,644366,0000,000000,TAMIL NADU,Coimbatore,VILLAGE,Melur Slope R.F.,Rural,8,17,10,7,2,2,0,0,0,0,17,10,7,4,3,1,13,7,6,15,8,7,15,8,7,0,0,0,15,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0
33,632,0361,644369,0000,000000,TAMIL NADU,Coimbatore,VILLAGE,Anaikatti North R.F.,Rural,21,75,40,35,6,4,2,0,0,0,75,40,35,22,12,10,53,28,25,54,28,26,54,28,26,5,3,2,49,25,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,12,9
33,632,0362,000000,0000,000000,TAMIL NADU,Coimbatore,CD BLOCK,Madukkarai,Total,13123,46762,23464,23298,4135,2148,1987,11071,5500,5571,752,391,361,33056,17916,15140,13706,5548,8158,23662,15048,8614,20962,13731,7231,3457,2058,1399,4979,2417,2562,406,206,200,12120,9050,3070,2700,1317,1383,371,185,186,586,256,330,63,22,41,1680,854,826,1971,983,988,313,167,146,348,139,209,47,16,31,1263,661,602,729,334,395,58,18,40,238,117,121,16,6,10,417,193,224,23100,8416,14684
33,632,0362,000000,0000,000000,TAMIL NADU,Coimbatore,CD BLOCK,Madukkarai,Rural,9529,33826,16896,16930,2841,1461,1380,8510,4206,4304,748,389,359,23033,12601,10432,10793,4295,6498,18145,10993,7152,15740,9809,5931,3269,1935,1334,4875,2360,2515,305,145,160,7291,5369,1922,2405,1184,1221,368,185,183,563,247,316,57,21,36,1417,731,686,1745,887,858,310,167,143,325,130,195,43,15,28,1067,575,492,660,297,363,58,18,40,238,117,121,14,6,8,350,156,194,15681,5903,9778
33,632,0362,000000,0000,000000,TAMIL NADU,Coimbatore,CD BLOCK,Madukkarai,Urban,3594,12936,6568,6368,1294,687,607,2561,1294,1267,4,2,2,10023,5315,4708,2913,1253,1660,5517,4055,1462,5222,3922,1300,188,123,65,104,57,47,101,61,40,4829,3681,1148,295,133,162,3,0,3,23,9,14,6,1,5,263,123,140,226,96,130,3,0,3,23,9,14,4,1,3,196,86,110,69,37,32,0,0,0,0,0,0,2,0,2,67,37,30,7419,2513,4906
33,632,0362,644456,0000,000000,TAMIL NADU,Coimbatore,VILLAGE,Mavuthampathi,Rural,818,2843,1442,1401,251,127,124,40,15,25,624,320,304,1870,1057,813,973,385,588,1603,942,661,1289,777,512,358,222,136,551,278,273,22,11,11,358,266,92,314,165,149,10,6,4,223,112,111,7,4,3,74,43,31,96,45,51,10,6,4,25,10,15,4,2,2,57,27,30,218,120,98,0,0,0,198,102,96,3,2,1,17,16,1,1240,500,740
33,632,0362,644457,0000,000000,TAMIL NADU,Coimbatore,VILLAGE,Pichanur,Rural,1687,6261,3094,3167,526,259,267,1523,765,758,69,36,33,4312,2333,1979,1949,761,1188,3214,1928,1286,3094,1868,1226,534,353,181,1288,617,671,48,18,30,1224,880,344,120,60,60,22,12,10,37,10,27,12,6,6,49,32,17,105,53,52,18,9,9,32,9,23,11,5,6,44,30,14,15,7,8,4,3,1,5,1,4,1,1,0,5,2,3,3047,1166,1881
33,632,0362,644458,0000,000000,TAMIL NADU,Coimbatore,VILLAGE,Palathurai,Rural,767,2727,1346,1381,213,103,110,1214,602,612,0,0,0,1906,1033,873,821,313,508,1403,894,509,768,557,211,93,67,26,85,37,48,11,6,5,579,447,132,635,337,298,1,1,0,9,4,5,2,1,1,623,331,292,378,238,140,0,0,0,3,2,1,2,1,1,373,235,138,257,99,158,1,1,0,6,2,4,0,0,0,250,96,154,1324,452,872
33,632,0362,644459,0000,000000,TAMIL NADU,Coimbatore,VILLAGE,Thambagoundenpalayam,Rural,133,482,234,248,30,17,13,87,42,45,0,0,0,374,193,181,108,41,67,224,142,82,193,134,59,37,24,13,20,10,10,1,1,0,135,99,36,31,8,23,6,0,6,11,3,8,1,0,1,13,5,8,22,6,16,3,0,3,7,2,5,1,0,1,11,4,7,9,2,7,3,0,3,4,1,3,0,0,0,2,1,1,258,92,166
33,632,0362,644460,0000,000000,TAMIL NADU,Coimbatore,VILLAGE,Karunchamigoundenpalayam,Rural,95,343,171,172,33,17,16,0,0,0,0,0,0,213,111,102,130,60,70,182,113,69,152,109,43,57,28,29,2,1,1,0,0,0,93,80,13,30,4,26,0,0,0,2,1,1,0,0,0,28,3,25,30,4,26,0,0,0,2,1,1,0,0,0,28,3,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161,58,103
33,632,0362,644461,0000,000000,TAMIL NADU,Coimbatore,VILLAGE,Seerappalayam,Rural,1646,5881,3053,2828,505,282,223,1041,513,528,0,0,0,4457,2470,1987,1424,583,841,2623,1845,778,2451,1760,691,149,112,37,450,247,203,66,35,31,1786,1366,420,172,85,87,9,6,3,23,11,12,9,1,8,131,67,64,159,75,84,8,5,3,23,11,12,8,1,7,120,58,62,13,10,3,1,1,0,0,0,0,1,0,1,11,9,2,3258,1208,2050
33,632,0362,644462,0000,000000,TAMIL NADU,Coimbatore,VILLAGE,Myleripalayam,Rural,1393,4990,2451,2539,447,227,220,1381,679,702,0,0,0,3169,1746,1423,1821,705,1116,2912,1666,1246,2581,1539,1042,568,303,265,584,264,320,86,36,50,1343,936,407,331,127,204,17,7,10,143,48,95,3,1,2,168,71,97,318,122,196,15,6,9,138,46,92,3,1,2,162,69,93,13,5,8,2,1,1,5,2,3,0,0,0,6,2,4,2078,785,1293
33,632,0362,644463,0000,000000,TAMIL NADU,Coimbatore,VILLAGE,Nachippalayam,Rural,878,3008,1517,1491,228,120,108,1033,509,524,0,0,0,2019,1105,914,989,412,577,1803,1047,756,1598,934,664,458,257,201,479,248,231,19,8,11,642,421,221,205,113,92,64,31,33,42,29,13,5,3,2,94,50,44,149,98,51,33,25,8,29,24,5,2,1,1,85,48,37,56,15,41,31,6,25,13,5,8,3,2,1,9,2,7,1205,470,735
33,632,0362,644464,0000,000000,TAMIL NADU,Coimbatore,VILLAGE,Arisippalayam,Rural,700,2400,1212,1188,225,127,98,823,414,409,0,0,0,1670,883,787,730,329,401,1126,771,355,974,702,272,117,103,14,281,149,132,15,11,4,561,439,122,152,69,83,9,5,4,27,7,20,9,3,6,107,54,53,141,65,76,8,5,3,21,4,17,9,3,6,103,53,50,11,4,7,1,0,1,6,3,3,0,0,0,4,1,3,1274,441,833
33,632,0362,644465,0000,000000,TAMIL NADU,Coimbatore,VILLAGE,Valukkupparai,Rural,1412,4891,2376,2515,383,182,201,1368,667,701,55,33,22,3043,1670,1373,1848,706,1142,3055,1645,1410,2640,1429,1211,898,466,432,1135,509,626,37,19,18,570,435,135,415,216,199,230,117,113,46,22,24,9,2,7,130,75,55,347,181,166,215,111,104,45,21,24,3,1,2,84,48,36,68,35,33,15,6,9,1,1,0,6,1,5,46,27,19,1836,731,1105
33,632,0362,644474,0000,000000,TAMIL NADU,Coimbatore,TOWN,Malumichampatti (CT),Urban,3594,12936,6568,6368,1294,687,607,2561,1294,1267,4,2,2,10023,5315,4708,2913,1253,1660,5517,4055,1462,5222,3922,1300,188,123,65,104,57,47,101,61,40,4829,3681,1148,295,133,162,3,0,3,23,9,14,6,1,5,263,123,140,226,96,130,3,0,3,23,9,14,4,1,3,196,86,110,69,37,32,0,0,0,0,0,0,2,0,2,67,37,30,7419,2513,4906
33,632,0363,000000,0000,000000,TAMIL NADU,Coimbatore,CD BLOCK,Periyanaickenpalayam,Total,28411,101930,51694,50236,9366,4799,4567,14928,7523,7405,3854,1949,1905,74810,40658,34152,27120,11036,16084,49494,33070,16424,44787,30850,13937,2234,1470,764,4350,2308,2042,888,434,454,37315,26638,10677,4707,2220,2487,228,125,103,644,272,372,222,60,162,3613,1763,1850,3884,1861,2023,212,119,93,560,247,313,146,41,105,2966,1454,1512,823,359,464,16,6,10,84,25,59,76,19,57,647,309,338,52436,18624,33812
33,632,0363,000000,0000,000000,TAMIL NADU,Coimbatore,CD BLOCK,Periyanaickenpalayam,Rural,13359,46994,23655,23339,4180,2146,2034,8491,4263,4228,3755,1895,1860,31896,17526,14370,15098,6129,8969,24463,15398,9065,21751,14054,7697,1978,1260,718,3757,1979,1778,539,248,291,15477,10567,4910,2712,1344,1368,165,84,81,541,232,309,135,35,100,1871,993,878,2108,1061,1047,150,78,72,471,210,261,81,20,61,1406,753,653,604,283,321,15,6,9,70,22,48,54,15,39,465,240,225,22531,8257,14274
33,632,0363,000000,0000,000000,TAMIL NADU,Coimbatore,CD BLOCK,Periyanaickenpalayam,Urban,15052,54936,28039,26897,5186,2653,2533,6437,3260,3177,99,54,45,42914,23132,19782,12022,4907,7115,25031,17672,7359,23036,16796,6240,256,210,46,593,329,264,349,186,163,21838,16071,5767,1995,876,1119,63,41,22,103,40,63,87,25,62,1742,770,972,1776,800,976,62,41,21,89,37,52,65,21,44,1560,701,859,219,76,143,1,0,1,14,3,11,22,4,18,182,69,113,29905,10367,19538
33,632,0363,644428,0000,000000,TAMIL NADU,Coimbatore,VILLAGE,Bilichi,Rural,3076,10412,5188,5224,902,476,426,1983,980,1003,5,3,2,7231,3884,3347,3181,1304,1877,5390,3472,1918,4717,3129,1588,652,417,235,1048,570,478,66,32,34,2951,2110,841,673,343,330,80,45,35,281,129,152,31,12,19,281,157,124,599,308,291,75,43,32,254,119,135,24,10,14,246,136,110,74,35,39,5,2,3,27,10,17,7,2,5,35,21,14,5022,1716,3306
33,632,0363,644432,0000,000000,TAMIL NADU,Coimbatore,VILLAGE,Naickenpalayam,Rural,1710,5914,2964,2950,447,225,222,1528,780,748,883,454,429,3940,2181,1759,1974,783,1191,3257,1972,1285,2833,1806,1027,235,158,77,801,430,371,79,28,51,1718,1190,528,424,166,258,24,12,12,76,30,46,45,5,40,279,119,160,341,136,205,23,12,11,60,22,38,36,3,33,222,99,123,83,30,53,1,0,1,16,8,8,9,2,7,57,20,37,2657,992,1665
33,632,0363,644433,0000,000000,TAMIL NADU,Coimbatore,VILLAGE,Veerapandi,Rural,2105,7528,3792,3736,616,301,315,727,354,373,2820,1417,1403,4788,2694,2094,2740,1098,1642,4271,2495,1776,3724,2224,1500,439,279,160,231,114,117,43,23,20,3011,1808,1203,547,271,276,14,6,8,3,2,1,9,4,5,521,259,262,269,127,142,9,3,6,3,2,1,2,1,1,255,121,134,278,144,134,5,3,2,0,0,0,7,3,4,266,138,128,3257,1297,1960
33,632,0363,644434,0000,000000,TAMIL NADU,Coimbatore,VILLAGE,Nanjundapuram,Rural,2666,9355,4684,4671,848,445,403,1594,791,803,43,19,24,6341,3490,2851,3014,1194,1820,5006,3035,1971,4634,2867,1767,455,276,179,1274,645,629,234,100,134,2671,1846,825,372,168,204,29,15,14,89,31,58,21,8,13,233,114,119,313,149,164,27,15,12,71,27,44,14,4,10,201,103,98,59,19,40,2,0,2,18,4,14,7,4,3,32,11,21,4349,1649,2700
33,632,0363,644435,0000,000000,TAMIL NADU,Coimbatore,VILLAGE,Pannimadai,Rural,3802,13785,7027,6758,1367,699,668,2659,1358,1301,4,2,2,9596,5277,4319,4189,1750,2439,6539,4424,2115,5843,4028,1815,197,130,67,403,220,183,117,65,52,5126,3613,1513,696,396,300,18,6,12,92,40,52,29,6,23,557,344,213,586,341,245,16,5,11,83,40,43,5,2,3,482,294,188,110,55,55,2,1,1,9,0,9,24,4,20,75,50,25,7246,2603,4643
33,632,0363,644442,0000,000000,TAMIL NADU,Coimbatore,TOWN,Kurudampalayam (CT),Urban,4985,18749,10025,8724,1726,873,853,1801,933,868,33,19,14,15425,8668,6757,3324,1357,1967,9310,6797,2513,8506,6453,2053,102,79,23,322,166,156,139,69,70,7943,6139,1804,804,344,460,14,8,6,32,13,19,39,7,32,719,316,403,769,327,442,14,8,6,30,12,18,33,5,28,692,302,390,35,17,18,0,0,0,2,1,1,6,2,4,27,14,13,9439,3228,6211
